@relation land_ort_train_table


@attribute location_found {false, true}
@attribute tokens {2, 1}
@attribute loc_lev numeric
@attribute eins {NE, ADV, NN, XY, ADJA, CARD, ADJD, FM, PIAT, APPR}
@attribute zwei {NE, NN, CARD}
@attribute one {NNP, JJ, NN, VBG, NNS, NNPS, VB, PRP, FW, UH, CC, MD, CD, RB, VBN, DT, IN}
@attribute two {NNP, CC, NN, NNPS, MD, VBG, RB, CD, NNS, VBN, FW, VB, IN, JJ}
@attribute count_one numeric
@attribute count_two numeric
@attribute has_adj {0, 1}
@attribute navi numeric
@attribute lang {en, de}
@attribute music_class numeric
@attribute body_class numeric
@attribute news_class numeric
@attribute location_class numeric
@attribute family_class numeric
@attribute career_class numeric
@attribute entity_class numeric
@attribute navigational_class {0, 1}
@attribute music_klasse numeric
@attribute body_klasse {0, 0.143, 0.286, 0.429}
@attribute news_klasse numeric
@attribute location_klasse numeric
@attribute family_klasse numeric
@attribute career_klasse numeric
@attribute class {NACHRICHTEN/INFORMATION, LAND/ORT}


@data
true,2,0,ADV,NN,JJ,CC,1,98,1,0,de,1.2626,1.3995,1.3096,1.2779,1.1218,1.3932,1.7788,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NN,NN,NNP,NNP,4,0,0,17,de,1.005,0.9539,0.921,0.9651,1.2552,0.9348,1.1473,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NN,NN,NNP,NN,0,193,0,0,de,0.9221,0.8909,0.9911,0.9708,0.6803,0.8949,1.0784,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,2,22,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0.889,0.143,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,0,NE,?,VBG,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,VBN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NN,0,0,0,5,en,1.1287,1.1325,1.2711,1.1126,0.9515,1.4912,1.1938,0,0,0,0.667,0,0,0.091,NACHRICHTEN/INFORMATION
false,2,3,NE,NN,NNP,NN,18,298,0,0,de,3.1516,2.7657,2.5303,2.4114,2.5619,2.7595,2.6967,0,0,0,0,0,0.083,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,NNP,NNP,84,232,0,0,de,2.4673,2.4257,2.585,2.6879,2.3644,2.4392,2.952,0,0,0,0,0,0,0.545,NACHRICHTEN/INFORMATION
true,2,0,NN,NN,NNP,VBG,17,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0.333,0.071,0,0.182,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,38,3,0,0,de,1.4801,1.2637,1.2772,1.2789,1.1482,1.1581,1.2871,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,35,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,ADJA,NN,NN,NN,0,1,1,0,de,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,2,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,2,NN,NE,NNP,NNP,201,57,0,5,en,2.6711,2.816,2.777,2.8654,2.0881,2.5376,3.2414,0,0,0,0,0,0,0.091,LAND/ORT
true,2,0,NE,NN,NN,NN,1,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,LAND/ORT
false,2,-1,NN,CARD,NNP,CD,13,0,0,0,de,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,ADJD,NN,NNP,NNP,1,4,1,0,de,0,0,0,0,0,0,0,0,0.111,0.143,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NN,NNP,NNP,13,3,0,0,de,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0.727,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,IN,9,8,0,1,de,1.0095,0.9542,1.0616,1.0392,0.7316,1.0653,1.1138,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,11,0,0,3,en,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,63,1,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,4,NE,NE,NNP,NNP,1,13,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,4,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,3,NE,NE,NNP,NNP,4,546,0,0,de,2.5152,2.4714,2.3966,2.6025,2.7028,2.3599,3.0397,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,1,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0.667,0.143,0,0.091,NACHRICHTEN/INFORMATION
false,2,2,NE,NN,NNP,NNP,64,1,0,0,en,2.6711,2.656,2.8251,2.9444,2.3002,2.602,2.9667,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNP,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.214,0,0,LAND/ORT
true,2,0,NN,NE,NN,NNS,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,38,482,0,0,de,1.4801,1.2637,1.2772,1.2789,1.1482,1.1581,1.2871,0,0,0,0,0.143,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNP,?,79,0,0,2,en,1.3924,1.4123,1.4577,1.6177,1.0786,1.307,1.5281,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,7,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NE,NN,NN,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,28,NE,NE,NNP,NNP,48,10,0,0,en,2.8188,2.8022,2.8433,2.9851,2.32,2.7442,3.2449,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,27,4,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,17,9,0,0,de,0,0,0,0,0,0,0,0,0,0,0.333,0.286,0,0.182,LAND/ORT
true,2,0,NE,NE,NNP,NNP,14,9,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
true,1,0,NE,?,NN,?,35,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,35,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,6,NN,?,NN,?,23,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0,NACHRICHTEN/INFORMATION
false,2,3,NE,NE,NNP,NNP,546,2,0,0,de,1.3313,1.2637,1.2126,1.2789,1.7242,1.2571,1.6336,0,0,0,0,0.5,0,0,LAND/ORT
false,1,2,FM,?,NNP,?,72,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,0,5,0,0,de,0,0,0,0,0,0,0,0,0.222,0,0.111,1.714,0,0.091,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,VB,?,3,0,0,0,en,1.1907,1.0943,1.2197,1.1918,0.8433,1.5728,1.2809,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,0,3,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,12,NE,?,VBG,?,0,8,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,1,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,160,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,2,5,NE,CARD,NNP,CD,7,0,0,0,de,1.3703,1.1762,1.1892,1.1901,1.0714,1.0797,1.1988,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,7,0,0,0,de,1.3703,1.1762,1.1892,1.1901,1.0714,1.0797,1.1988,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,6,NE,NN,NNP,NNP,27,11,0,2,en,2.8693,3.0017,2.9235,3.2547,2.4182,2.8997,3.1203,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,0,18,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0.286,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,5,0,0,0,de,2.5042,2.537,2.4939,2.7223,2.0283,2.2591,2.6259,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,7,18,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0.286,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,209,4,0,3,de,1.3481,1.2455,1.4552,1.109,1.115,1.3273,1.186,0,0,0,0,0.143,0,0,NACHRICHTEN/INFORMATION
false,1,2,NE,?,NNP,?,106,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,2,77,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,?,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,VBG,NN,1,2,0,5,de,2.9831,2.3453,2.7736,2.5557,1.8089,2.4931,2.753,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,6,NN,NN,NNP,NNP,0,59,0,0,en,1.4016,1.5645,1.5189,1.4762,1.0996,1.3565,1.775,0,0,0,0,0,0,0.364,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,2,10,0,11,de,1.378,1.2164,1.9759,1.2779,1.0367,1.2271,1.3765,0,0,0,0.889,0,0,0.455,NACHRICHTEN/INFORMATION
false,2,2,NE,NN,NNP,NNP,71,45,0,2,de,1.3532,1.4475,1.3386,1.2779,1.1745,1.4992,1.4323,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,NN,0,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,15,0,0,0,en,1.1907,1.0943,1.2197,1.1918,0.8433,1.8427,1.2809,0,0,0,0.222,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,13,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,3,17,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,5,0,0,0,de,1.4871,1.5433,1.2969,1.1918,1.1933,1.7119,1.3888,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNS,?,1,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.714,0,0,LAND/ORT
true,2,0,NN,NE,NN,NN,0,15,0,1,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
false,1,0,NE,?,NNP,?,28,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NN,NN,540,0,0,0,de,1.331,1.264,1.213,1.279,1.724,1.257,1.634,0,0,0,0,0,0,0,LAND/ORT
true,2,5,NE,NE,NNP,NNP,772,3,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,19,NE,NE,NNP,NNP,31,82,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,0,NN,NE,NNP,NNPS,0,9,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727,LAND/ORT
false,1,-1,NE,?,NNP,?,5,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,4,NN,NE,NNS,NNP,2,570,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,1,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,1.714,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,0,7,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,1.667,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NN,NNP,NNP,1,2,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,4,NE,NN,NNP,NNP,1,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,6,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.357,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,2,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NE,NE,NNP,NNP,886,128,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,?,?,3,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.429,0,0,LAND/ORT
false,2,2,NE,NE,NNP,NNP,597,11,0,4,en,2.1243,2.3234,1.7261,1.1901,1.5896,2.3824,1.5839,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNP,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
false,2,4,NE,NE,NNP,NNP,6,4,0,0,de,2.6829,2.5442,2.6072,2.7916,2.0905,2.3441,2.6953,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,6,NE,NE,NNP,NNP,54,6,0,3,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.714,0,0,LAND/ORT
false,1,3,XY,?,NNP,?,460,0,0,2,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,NNP,NN,86,3,0,0,en,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NN,NNP,NN,36,106,0,4,en,2.7278,2.6551,2.6212,2.651,2.8933,2.9162,3.1162,0,0,0.143,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,9,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,VBG,?,1,3,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,5,NN,?,NN,?,14,0,0,0,en,0.8755,0.83,0.8022,0.8399,1.6775,0.8101,0.9885,0,0,0,0,0,0.083,0.545,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,29,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0.364,LAND/ORT
true,2,0,NE,NE,NNP,NNP,163,0,0,0,de,1.4016,1.4409,1.5189,1.4762,1.0399,1.3565,1.775,0,0,0,0,1.5,0,0.091,LAND/ORT
false,2,-1,NN,NN,NNS,NNS,8,2,0,8,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,PRP,NNP,0,12,0,119,en,1.4496,1.4458,1.1961,1.1901,1.1647,1.3009,1.2496,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,1,7,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,3,NE,NN,NNP,NNP,33,0,0,0,en,1.567,1.4107,1.3268,1.2789,1.2638,1.4674,1.3527,0,0,0,0,0,0,0,LAND/ORT
false,2,2,NN,NE,NNP,NNP,4,0,0,17,de,1.005,0.9539,0.921,0.9651,1.2552,0.9348,1.1473,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,1,NE,NN,NNP,NNPS,49,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,?,?,1,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NN,?,NN,?,0,2,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NE,NN,NNP,NNP,2,0,0,1,de,0,0,0,0,0,0,0,0,0.889,0,0,0,0,0.545,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,17,0,0,0,de,1.48,1.264,1.277,1.279,1.148,1.158,1.287,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NN,NE,NNP,NNP,0,6,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,163,0,0,0,de,1.4016,1.4409,1.5189,1.4762,1.0399,1.3565,1.775,0,0,0,0,1.5,0,0.091,LAND/ORT
false,2,-1,NE,CARD,VB,CD,22,0,0,5,en,1.6752,1.6588,1.4379,1.377,1.4379,1.6958,1.514,0,0,0,0,0.071,0,0,NACHRICHTEN/INFORMATION
false,1,4,NN,?,NNP,?,4,0,0,1,en,0.754,1.1472,0.5369,0,0.5182,1.3027,0.3851,0,0,0,0,0.143,0,0.182,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,0,6,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,NN,?,1,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,LAND/ORT
true,2,0,NE,NE,RB,NNP,0,9,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
true,2,0,NN,NN,NNP,NNP,64,141,0,1,en,2.5518,2.6215,2.5148,2.7423,2.1064,2.3412,2.7108,0,0,0,0.222,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,209,10,0,3,de,2.8473,2.7673,3.0281,2.8663,2.2716,2.7315,2.8379,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,17,0,0,0,de,1.48,1.264,1.277,1.279,1.148,1.158,1.287,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,9,0,0,0,de,1.0095,0.9542,1.0616,1.0392,0.7316,1.0653,1.1138,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,6,NN,NN,NNP,NNP,0,7,0,0,de,1.3235,1.3914,1.4086,1.3721,1.1691,1.4303,1.4826,0,0.333,0.143,0,0,0.333,0.818,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,0,0,0,0,en,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,0,77,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,423,11,0,0,en,2.7715,2.6179,2.6814,2.8663,2.1568,2.4114,2.7699,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NN,JJ,NN,47,11,1,12,de,2.1241,2.6271,1.8876,1.4975,1.7799,2.7982,1.8535,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,0,6,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,14,0,0,1,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0.429,0,0,0,1.636,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,1,6,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,1,0,NE,?,FW,?,15,0,0,1,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,JJ,NN,24,50,1,6,de,2.462,2.487,2.574,3.201,1.999,2.474,2.699,0,0,0,0.333,0,0,0,LAND/ORT
false,2,-1,NE,NN,NNP,NN,0,9,0,0,de,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,6,NE,NN,NNP,NNP,536,9,0,2,en,2.5371,2.8623,2.4664,2.3836,2.2083,3.0281,3.0356,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,41,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,11,0,0,2,en,1.3701,1.4799,1.3507,1.4975,1.2617,1.4955,1.4684,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,NNP,NNP,737,64,0,0,de,1.2695,1.2968,1.2581,1.3892,1.1232,1.244,1.365,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NN,NNP,NNP,73,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,?,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,1.429,0,0,LAND/ORT
false,2,-1,NN,NE,NN,NN,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NE,NE,NN,NN,0,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,5,NE,NE,NNP,NNP,4,16,0,3,de,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,1,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,7,NN,NN,NNP,NNP,0,2,0,2,de,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,10,23,0,2,en,1.163,1.274,1.293,1.363,1.148,1.27,1.281,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NN,?,NNP,?,37,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,ADJA,NN,NNP,NNPS,1,14,1,1,de,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NN,52,14,0,6,en,2.9189,2.9692,2.5882,2.6773,2.3942,2.3766,2.6915,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,7,NE,NE,NNP,NNP,5,65,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,8,0,0,0,en,1.3051,1.1726,1.5531,1.2779,0.9045,1.1775,1.3765,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,?,?,18,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.714,0,0,LAND/ORT
false,1,3,NN,?,?,?,302,0,0,0,de,1.2145,1.2164,1.4332,1.4687,1.1681,1.2271,1.3765,0,0,0,0,0,0,0.091,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,VBN,16,4,0,0,en,2.576,2.544,2.559,2.792,2.601,2.416,2.892,0,0,0,0,0,0,0.545,LAND/ORT
false,1,2,NE,?,NNP,?,23,0,0,0,en,1.2391,1.4218,1.1918,1.1126,1.0893,1.452,1.435,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,7,NN,?,NNP,?,105,0,0,0,de,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,4,0,0,0,de,1.4052,1.2578,1.5821,1.3721,0.9698,1.2629,1.4826,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
