id,location_name,location_iata,location_state,location_art
aa05cde5-e02a-44e9-ac1f-740436b6fa70,Santa Bárbara (Monagas) Santa Barbara,SBB,Venezuela,int
c38b917c-33f1-4758-bd53-d311f11d4423,Selbang,SBC,Papua-Neuguinea,int
fe85543b-2866-4f86-8d81-9375a690f1c4,San Bernardino (Kalifornien) San Bernardino,SBD,Vereinigte Staaten USA,int
b5ef3b89-49c3-48cc-a86d-7423c51074cf,Suabi,SBE,Papua-Neuguinea,int
a12649e8-c820-48cc-9973-d827202e54c8,Sardeh Band,SBF,Afghanistan,int
a82f80d8-d0e5-4f95-9acc-d70f6c3dc54d,Sabang,SBG,Indonesien,int
0c7eb7be-711e-43bc-bff1-1c819577beb0,Saint Barthelemy,SBH,Guadeloupe,int
c9a401b7-72cf-4919-b391-94576ee98070,Koundara,SBI,Guinea,int
183e7644-a98e-402d-a859-bf2fcf912703,São Mateus (Espírito Santo) São Mateus,SBJ,Brasilien,int
278bc3b1-9710-4008-a63d-6dd1ac6203fa,Saint-Brieuc,SBK,Frankreich,int
5f061a5e-f67a-4e7f-a065-46e787bf3b24,Santa Ana del Yacuma,SBL,Bolivien,int
6fae45b7-6dee-4e9e-831b-d63108c23c35,Sheboygan County,SBM,Vereinigte Staaten USA,int
98afe5e7-8bd5-4468-ac2a-4b7e54dc7c5e,South Bend (Indiana) South Bend,SBN,Vereinigte Staaten USA,int
ac3c8638-f7a6-41c8-b183-8253ccb099e8,Salina (Utah) Salina,SBO,Vereinigte Staaten USA,int
75961a97-ca6c-4d6e-bcad-a0abb7af601f,San Luis Obispo County,SBP,Vereinigte Staaten USA,int
cf373172-f7a0-4253-b662-c863ff05fa97,Sibi,SBQ,Pakistan,int
ec98f996-7c18-4f7a-b496-3aa8c0c5241a,Saibai Island,SBR,Australien,int
fbd70845-f7fe-41cc-ab40-822e12afb252,Steamboat Springs,SBS,Vereinigte Staaten USA,int
5b892c79-14f4-4163-b3fb-79d825ac1c8b,San Bernardino (Kalifornien) San Bernardino,SBT,Vereinigte Staaten USA,int
5a2190d8-afba-402e-b377-fc00c55d326a,Springbok,SBU,Südafrika,int
0f77e791-f5a7-4912-82af-14e8ca9d4a7a,Sabah (Papua-Neuguinea) Sabah,SBV,Papua-Neuguinea,int
1c515577-19f9-4392-9af3-d8f1a2629174,Sibu,SBW,Malaysia,int
77dc04b4-9975-4b69-bae0-0c3586c6666d,Shelby (Montana) Shelby,SBX,Vereinigte Staaten USA,int
939b25a3-8238-41a6-a7a6-a04069feee20,Salisbury (Maryland) Salisbury,SBY,Vereinigte Staaten USA,int
eadac594-6afd-4609-88c6-2b012f05872f,Sibiu,SBZ,Rumänien,int
5c2b6a98-4294-4f99-9bae-d031a8acceba,Santa Catalina (Bolívar) Santa Catalina,SCA,Kolumbien,int
9cdd7ccb-2277-4d7a-b08b-63d92bdd79b4,Scribner (Nebraska) Scribner,SCB,Vereinigte Staaten USA,int
8b52f85c-1d1c-46a1-ba66-0b288673c5fb,Deadhorse Deadhorse (Prudhoe Bay),SCC,Vereinigte Staaten USA,int
aeb08d80-4df5-49f2-86b8-ec7f5a1353ca,Sulaco,SCD,Honduras,int
d20e4ace-ee1d-4df0-aef6-3432c202e6a8,State College,SCE,Vereinigte Staaten USA,int
1db82d59-6cd7-425a-abdc-b0474ceda00f,Scottsdale,SCF,Vereinigte Staaten USA,int
f1ed0f1f-410e-4d4a-8ad9-d24bfeacaea4,Spring Creek (Queensland) Spring Creek,SCG,Australien,int
2626bc57-e90a-4db7-ad5c-d7eed8534800,Schenectady,SCH,Vereinigte Staaten USA,int
81bccc7b-633f-4354-b869-dbf28f0d4ee7,San Cristóbal (Venezuela) San Cristobal,SCI,Venezuela,int
bda2a6cc-a979-43ab-88d9-435890640c58,Smith Cove,SCJ,Vereinigte Staaten USA,int
38c85d15-50ce-4bcf-9d85-aeff2d962c98,Sacramento,SCK,Vereinigte Staaten USA,int
59900217-c8fa-4373-9795-c77de0153b00,Santiago de Chile,SCL,Chile,int
32726a31-e96c-43b3-8281-df8494a2d764,Scammon Bay,SCM,Vereinigte Staaten USA,int
410fb36a-533b-4d07-97fa-6e403807f85f,Saarbrücken,SCN,Deutschland,int
59090e76-9f80-473c-813c-8e990fb8bea9,Aqtau,SCO,Kasachstan,int
682ddd88-b304-4089-940e-296c8d3bf474,Saint-Crépin (Hautes-Alpes) Saint-Crepin,SCP,Frankreich,int
657c0ccf-a02a-40ed-9951-cc46f7aea3c2,Santiago de Compostela,SCQ,Spanien,int
9c99221d-a6be-4131-83fa-fb3cd1e43a68,Scranton (Pennsylvania) Scranton,SCR,Vereinigte Staaten USA,int
cab7be1a-56ba-494f-b6fa-855d0947198b,Lerwick,SCS,Vereinigtes Königreich Großbritannien,int
b0e80444-796d-4590-9e47-0cc90b82c181,Sokotra,SCT,Jemen,int
1302e4a5-19e4-4251-a0cf-0ec5e8ae508d,Santiago de Cuba,SCU,Kuba,int
2ed6ea14-ff3d-4483-a06a-046fda7314bf,Suceava,SCV,Rumänien,int
7df70adf-195b-427b-b7a7-d6acb69923b5,Syktywkar,SCW,Russland,int
66e5e7b0-4982-4d30-a2c5-b9dbbf840cea,Salina Cruz,SCX,Mexiko,int
a7d6d4ce-0749-4f26-9f02-734fe7b6b3c1,San Cristóbal (Galápagos) San Cristobal,SCY,Ecuador,int
fe965eba-87de-4a4d-976c-67890f848eb0,Santa-Cruz-Inseln,SCZ,Salomonen,int
88c57ddb-1f60-44f5-8d5a-f83264529f80,Bagdad,SDA,Irak,int
1a0bf510-c9b2-430d-9800-eed32d86e743,Saldanha Bay,SDB,Südafrika,int
30851a62-2feb-42a8-98ac-230adcc3c785,Sandcreek,SDC,Guyana,int
c91997bf-c26d-4c9f-a699-89ec5b197e40,Lubango,SDD,Angola,int
53989a81-ba29-4eac-afcc-dbcdb7e77d44,Santiago del Estero  Santiago del Estero,SDE,Argentinien,int
9f1b55d2-72b5-4d01-9b8a-4c85c4f51ead,Louisville (Kentucky) Louisville,SDF,Vereinigte Staaten USA,int
51cd592a-697d-4c4a-800e-e90c5d13b8bd,Sanandadsch Sanandaj,SDG,Iran,int
f96e6479-6957-4919-9bc7-2437deea43fa,Santa Rosa de Copan,SDH,Honduras,int
d0586226-7e24-4abe-9d91-dcc824d5cf39,Saidor,SDI,Papua-Neuguinea,int
8dd85b44-682c-4512-a3d5-5895a26eefe4,Sendai,SDJ,Japan,int
10803270-97bf-4e11-87ed-926fc309622f,Sandakan,SDK,Malaysia,int
6da5a83a-8aaf-4b0e-a717-9aab2d9b958f,Sundsvall (Härnösand),SDL,Schweden,int
23743bbb-389c-46a9-af7a-2295286ef47a,San Diego,SDM,Vereinigte Staaten USA,int
68a3d41d-c0dc-42a4-ab21-dd6093632041,Gloppen,SDN,Norwegen,int
ad39003f-932b-4672-9ff9-b9f8fb929230,RyÅtsu (Niigata) RyÅtsu,SDO,Japan,int
cd80d562-ea75-4193-8094-e6f53d62355a,Sand Point,SDP,Vereinigte Staaten USA,int
1051d943-bdfc-4373-8806-fa3ac6a453bd,Santo Domingo,SDQ,Dominikanische Republik,int
44db2df4-4447-4463-b77f-ce3074a7422f,Santander,SDR,Spanien,int
7d78fa67-1131-4413-b505-f02132cc1416,Sado (Niigata) Sado,SDS,Japan,int
d3ef778e-c14c-47a2-815c-d52f7e3a479b,Saidu Sharif,SDT,Pakistan,int
33f3436d-4cc6-455d-85a1-f74f7c754469,Rio de Janeiro,SDU,Brasilien,int
7d6185d6-dad5-4c11-b929-b6cc861be81a,Tel Aviv,SDV,Israel,int
310109d1-c188-4559-9aff-0dcf7f51a182,Sandwip,SDW,Bangladesch,int
01434a6f-fdcc-439d-823e-8b2b62e09872,Sedona,SDX,Vereinigte Staaten USA,int
887ee9f4-f118-4dc7-9386-b0d154224554,Sidney (Montana) Sidney,SDY,Vereinigte Staaten USA,int
44b674c1-6e77-4cc6-a5f4-262bf4cee0de,Shetlandinseln,SDZ,Vereinigtes Königreich Großbritannien,int
899ec4ab-1afb-4e58-9799-f2c4302e89e7,Seattle,SEA,Vereinigte Staaten USA,int
6c07c653-8d0b-403a-ba94-bef4f5fc1192,Sabha,SEB,Libyen,int
1eea72fb-0541-4d24-851e-bd52c39c9756,Sedom,SED,Israel,int
dba85a04-be53-4dd0-9a8d-6789c45da7d8,San Diego,SEE,Vereinigte Staaten USA,int
e88cbd4c-2ea1-43a7-975a-5300926b3971,Sebring (Florida) Sebring,SEF,Vereinigte Staaten USA,int
01379a93-9fe8-4a61-a02f-6823119e7e22,Selinsgrove,SEG,Vereinigte Staaten USA,int
61e91da1-4ade-47ac-8a86-b0b37e02c95f,Senggeh,SEH,Indonesien,int
1d50af9d-def6-4198-a2ea-6761a51a40d2,Senhor do Bonfim,SEI,Brasilien,int
cbbea503-44a6-42f9-b3f0-d87411f1cf7d,Seoul,SEL,Südkorea,int
11e6f28b-5cf6-4872-8400-e2e7244e1500,Selma (Alabama) Selma,SEM,Vereinigte Staaten USA,int
4898b667-2c6f-4552-9633-15af361d70b0,Southend-on-Sea Essex,SEN,Vereinigtes Königreich Großbritannien,int
a6249555-f910-4de6-b022-63344445f683,Seguela,SEO,Elfenbeinküste,int
3860ff1d-5d73-43f8-a51f-19968a36257b,Stephenville (Texas) Stephenville,SEP,Vereinigte Staaten USA,int
a570f69e-00da-4a45-a7c2-8a54f51f072f,Sungal Pakning,SEQ,Indonesien,int
64a6416c-4896-4a58-8a70-afb9ba6ae432,Seymour (Indiana) Seymour,SER,Vereinigte Staaten USA,int
1f3c9716-36f7-4358-b46f-014b76bda3ba,Selma (Alabama) Selma,SES,Vereinigte Staaten USA,int
8f0e084e-cbd0-46b5-bbca-b09d05de7762,San Esteban (Honduras) San Esteban,SET,Honduras,int
1136feda-c27f-46a5-86f6-b8db891e2e0d,Seronera,SEU,Tansania,int
135e7b9f-70e3-4b55-a787-ed5b269d9dcf,Sjewjerodonezk Severodonetsk,SEV,Ukraine,int
de6f402e-d8ea-419e-b1cc-3b8d07d84ed9,Oase Siwa Siwa,SEW,Ägypten,int
ee69296b-11cb-4c34-afc2-daedf3dae531,Selibaby,SEY,Mauretanien,int
a09b9abc-ae74-44d8-86ae-be3f7194d9dc,Victoria (Seychellen) Victoria,SEZ,Seychellen,int
aa74b0a7-f35a-4557-a8b5-432f1c9f7a79,Sfax,SFA,Tunesien,int
3e8e9612-90e2-4851-92f9-600d12acdd37,Sanford (Florida) Sanford,SFB,Vereinigte Staaten USA,int
129f84d2-5e59-464b-a176-41d0804b73ed,Saint-François (Guadeloupe) Saint-Francois,SFC,Guadeloupe,int
21a0b3eb-932a-4606-8e10-37c05b345562,San Fernando de Apure,SFD,Venezuela,int
fdccf07a-ea04-4329-948f-21b3ea5965ee,San Fernando (La Union) San Fernando,SFE,Philippinen,int
4b89a31f-aa0e-451e-b0ba-1c34fff3f02a,Spokane,SFF,Vereinigte Staaten USA,int
a61c78ed-1a3c-4b1a-b0f8-5fa5985e2418,Grand Case,SFG,Französische Ãberseegebiete,int
86e0da29-3fe6-4d4e-ad90-97c896506c8f,San Felipe (Baja California) San Felipe,SFH,Mexiko,int
28203229-65d5-40cb-b31d-5413e631e6aa,Kangerlussuaq,SFJ,Grönland,int
0f1037e6-ba6c-48ad-a62e-3b903e5e643f,Soure (Pará) Soure,SFK,Brasilien,int
24b4e5fd-3334-47fe-aea1-01160bb66560,São Felipe,SFL,Kap Verde,int
81341b76-40b7-41a7-ac7d-612a27f22912,Sanford (Maine) Sanford,SFM,Vereinigte Staaten USA,int
dc5a9960-247a-4621-84f0-14d2b4da98aa,Santa Fe (Argentinien) Santa Fe (Sauce Viejo),SFN,Argentinien,int
1512c5ec-b717-4034-ad6e-78bcfb93d923,San Francisco,SFO,Vereinigte Staaten USA,int
17da7526-4620-49f7-9e5f-2a3dbc2b6f65,Surfers Paradise,SFP,Australien,int
d1a47577-2cbc-4083-85bf-4fa82aab3a35,Sanliurfa,SFQ,Türkei,int
e5071cd5-af83-447a-823b-af798de3ff4b,San Fernando (Kalifornien) San Fernando,SFR,Vereinigte Staaten USA,int
aa9ed0fd-5fd7-4fbf-8ead-9afc70540b48,Subic-Bucht,SFS,Philippinen,int
4cbe6866-5211-4493-a049-940af9e9574c,Skellefteå,SFT,Schweden,int
573c0de3-c87b-40ff-9656-c60427ac2cab,Safia,SFU,Papua-Neuguinea,int
f5b466b7-ebfd-45cd-9055-91b873841019,Santa Fe do Sul,SFV,Brasilien,int
7c2b2df3-47a9-409e-8d81-57741790c78e,Santa Fe (Panama) Santa Fe,SFW,Panama,int
ca028e63-e903-40f0-94f3-a1328a36b7f5,San Felix (Venezuela) San Felix,SFX,Venezuela,int
41b7e415-bc36-4026-bcdd-2998c6efb768,Springfield (Massachusetts) Springfield,SFY,Vereinigte Staaten USA,int
23411228-6aa1-461b-8652-7069e15afaf7,Pawtucket,SFZ,Vereinigte Staaten USA,int
c9dae52d-01d7-4c74-9e05-4eb705381a60,Sheghnan,SGA,Afghanistan,int
04b9cc5a-635e-439e-8b19-e2cf3374fb3b,Singaua,SGB,Papua-Neuguinea,int
a7fe0e73-f522-4490-b111-b07c38fcac39,Surgut,SGC,Russland,int
d934e41c-f7b7-46e9-92c3-2e66b26e0c0d,SÃ¸nderborg,SGD,Dänemark,int
4a0bb1d3-96ec-4aa0-990e-26c32555b04c,Siegen,SGE,Deutschland,int
3347248a-e081-4a13-a767-e54bc6e58253,Springfield (Missouri) Springfield,SGF,Vereinigte Staaten USA,int
f92e3fa9-a722-4fec-a751-f7c76207a4c2,Simanggang,SGG,Malaysia,int
71a5c3ba-8d23-4ae1-8881-a77eff1199f7,Springfield (Ohio) Springfield,SGH,Vereinigte Staaten USA,int
d4b95da7-05c8-46f6-83c3-bfa20ad4700a,Sargodha,SGI,Pakistan,int
e9fc8b74-6277-40a1-8335-4d5bbde3bc4a,Sagarai,SGJ,Papua-Neuguinea,int
dccfe7ec-0263-479f-b00e-ede0493b130b,Sangapi,SGK,Papua-Neuguinea,int
ab8d961c-9499-4ed1-9700-f3e780cfa355,Manila,SGL,Philippinen,int
aa8ce14c-d258-4467-83cc-0e7681ec7991,San Ignacio (Baja California Sur) San Ignacio,SGM,Mexiko,int
165c4722-396b-4e71-96cd-1d0acef776e2,Ho-Chi-Minh-Stadt,SGN,Vietnam,int
4f2a090b-9f76-49ac-a80c-9d09fe6ca4a3,St. George (Queensland) St. George,SGO,Australien,int
55523d55-b9cd-46ca-adb2-cd47e2a6e618,Shay Gap,SGP,Australien,int
369c14f1-471d-418c-8cb8-842cd1b15b74,Sanggata,SGQ,Indonesien,int
605e63f5-457f-454d-a2cf-628f657022f8,Sugar Land,SGR,Vereinigte Staaten USA,int
a39200c8-ca52-4f15-a2f1-ffa64cdb61b8,Bonggao,SGS,Philippinen,int
eeb28e29-de47-4de7-9dba-b2c7039715f3,Stuttgart (Arkansas) Stuttgart,SGT,Vereinigte Staaten USA,int
25ef83ed-8fd2-4883-9ae3-25350b4b9405,St. George (Utah) St. George,SGU,Vereinigte Staaten USA,int
af5fe6e9-95e5-4c7a-8bbc-f706822a3907,Sierra Grande  Sierra Grande,SGV,Argentinien,int
cc00b6ea-e496-4828-a002-da5fa21c02ff,Saginaw (Michigan) Saginaw,SGW,Vereinigte Staaten USA,int
f0cb1b99-61f6-49ca-9f67-635371a4967d,Songea,SGX,Tansania,int
4c09b768-e951-4394-a069-12513c7b2fa3,Skagway,SGY,Vereinigte Staaten USA,int
42c1c467-4978-4116-a4ae-a797a479e7b9,Songkhla,SGZ,Thailand,int
bb2a61a6-a9cd-4b7b-abff-3c2832cf6816,Shanghai,SHA,China,int
2905dc36-b799-44f9-9b28-aabfb5c90336,Nakashibetsu (HokkaidÅ) Nakashibetsu,SHB,Japan,int
100d4a28-9ff9-4639-afc7-e9b14cb7f93f,India Selassie,SHC,Äthiopien,int
b2e51e59-99c9-4873-99c5-566cb7ca6849,Staunton (Virginia) Staunton,SHD,Vereinigte Staaten USA,int
82920a84-b48f-45a4-9eb2-3f553ea1cb7f,Shenyang,SHE,China,int
7ab3774a-0e98-4c1c-b733-a9356371a46d,Shanhaiguan,SHF,China,int
b7850feb-2af1-492b-934a-a2a3779a6fcb,Shugnak,SHG,Vereinigte Staaten USA,int
7afc5504-ab44-4676-9256-7a265a4c1d9e,Shishmaref,SHH,Vereinigte Staaten USA,int
242f30f8-caad-4939-a9cf-9948a61faa6d,Shimoji-shima Shimojishima,SHI,Japan,int
821236ed-fc27-42d6-97da-c5434880aa38,Schardscha,SHJ,Vereinigte Arabische Emirate,int
63c556d3-f116-4d70-8da2-22b117f4f878,Sehonghong,SHK,Lesotho,int
4b1d0cbd-dab5-46e2-9bda-8ab2f0d94c28,Shillong,SHL,Indien,int
4d91c569-1d65-4352-bcdb-9202c0bf21b5,Nanki Shirahana,SHM,Japan,int
f5486319-1e7d-44c6-b77a-3ad65bc6295e,Shelton (Washington) Shelton,SHN,Vereinigte Staaten USA,int
51e20c8b-5553-4577-8689-76e2dc7042f4,Sokcho,SHO,Südkorea,int
aab7ea34-ee60-44c6-ae4a-2e86c1f9c87a,Qinhuangdao,SHP,China,int
0fe425c5-56a6-4e93-8500-72904ec54705,Southport (North Carolina) Southport,SHQ,Vereinigte Staaten USA,int
8b7e3beb-d1c8-4f9f-8f8a-27c65a19a1a7,Sheridan (Wyoming) Sheridan,SHR,Vereinigte Staaten USA,int
896d76d1-5667-427d-bd3b-a5a4fb90e5a7,Shashi,SHS,China,int
4ca6ca05-2dd5-4e89-b3f4-c1d0156bce5c,Shepparton,SHT,Australien,int
803efd87-9f42-4121-81c7-07f40008d438,Smith Point,SHU,Australien,int
ac6ae20d-c8e0-4f58-84ad-32ce3fd5826d,Shreveport,SHV,Vereinigte Staaten USA,int
e13f03dc-c5e9-403b-9734-aac93a1d507f,Sharurah,SHW,Saudi-Arabien,int
50d1d74b-cd4c-4ea6-9bb6-09ab34488a2c,Shageluk,SHX,Vereinigte Staaten USA,int
50db9a9e-de07-4520-82c4-3ae3ceea2c07,Shinyanga,SHY,Tansania,int
f9bbe06e-e7a2-4031-acf5-9f7e25feea68,Seshutes,SHZ,Lesotho,int
51797efc-fc5a-455f-b060-285519bdf7ad,Xi'an,SIA,China,int
fa5bde9a-9430-41e1-9416-15cd584e7972,Sibiti,SIB,Republik Kongo,int
24eb0906-0747-487d-a32a-e6053d7d57de,Sinop,SIC,Türkei,int
f32cc8c1-39db-40dd-a634-5b6e060e242d,Espargos,SID,Kap Verde,int
4baef046-620a-4ac1-97ff-2008024dd72c,Sines,SIE,Portugal,int
0d0dd9cd-1e3d-40a4-bb9a-4ef25f8620db,Simara,SIF,Nepal,int
5e8be38f-110e-4c63-83d7-9d423af7b338,San Juan (Puerto Rico) San Juan,SIG,Puerto Rico,int
faa0e458-4860-4ae5-9922-e656fa92054e,Silgadi Doti,SIH,Nepal,int
e6dab0ec-24ad-410e-9df0-7b168fcc9bea,Sidi Ifni,SII,Marokko,int
983297ff-a172-4c4a-b7a0-28ad67ec47ec,Siglufjörður,SIJ,Island,int
a8825c63-12b1-4973-8ee6-9b971a623962,Sikeston,SIK,Vereinigte Staaten USA,int
50735d7f-6f79-413c-9770-469cbfa2a138,Sila (Papua-Neuguinea) Sila,SIL,Papua-Neuguinea,int
814a3ef8-dff4-461c-b5ec-6074501a034b,Simbai,SIM,Papua-Neuguinea,int
66e96532-5c86-4f80-8773-c9000ab5288e,Singapur,SIN,Singapur,int
524f236c-c122-4607-8991-d843f80a2e4a,Smithton (Tasmanien) Smithton,SIO,Australien,int
22effb2d-d531-4d42-b525-097791621e89,Simferopol,SIP,Ukraine,int
d56f68df-4777-414b-a5cc-819a4e8bfe4d,Singkep,SIQ,Indonesien,int
8c5aee40-2b9a-4a84-a9f9-f0d3d2e85a82,Sion,SIR,Schweiz,int
8d12300f-5582-4910-a172-410b14c6d2bd,Sishen,SIS,Südafrika,int
2999713e-c370-450a-a540-0d160fb7a123,Sitka,SIT,Vereinigte Staaten USA,int
3f7ff1bf-e1f5-403f-9ba2-15a288daede4,Siuna,SIU,Nicaragua,int
89430c13-7b89-42ec-b647-a30c8e5e1baa,Sullivan (Indiana) Sullivan,SIV,Vereinigte Staaten USA,int
a6f6292a-05ad-44e3-9a15-4dce2ef9dbb1,Sibisa,SIW,Indonesien,int
a5848b9f-8339-4142-9f00-2e09e94ef0a1,Singleton (New South Wales) Singleton,SIX,Australien,int
84bab953-6216-4889-9291-7d5e1a637b67,Montague (Kalifornien) Montague,SIY,Vereinigte Staaten USA,int
c632de4a-7618-4dce-a85f-de1610402ef5,Sissano,SIZ,Papua-Neuguinea,int
fa34a9dc-293c-4011-b7a3-3f0137d0a145,San Juan (Peru) San Juan,SJA,Peru,int
9afde50b-18af-4a9b-8f0c-52b95bcdeb50,San Joaquín (Beni) San Joaquin,SJB,Bolivien,int
6b8f2fec-7f74-4ca3-a618-635804af2bed,San José(Kalifornien) San José,SJC,Vereinigte Staaten USA,int
20a5f4e3-1f41-4d8f-ac20-a6422eac26fd,Los Cabos,SJD,Mexiko,int
4456057e-172c-439c-9f47-128ad0ed63cf,San Josédel Guaviare,SJE,Kolumbien,int
fd334d87-3daf-4234-8cd8-b9b5f9bc5889,Saint John (Amerikanische Jungferninseln) St. John,SJF,Amerikanische Jungferninseln,int
7da447d4-0083-4682-aed1-bac4bfa090d9,San Pedro Jagua,SJG,Kolumbien,int
430eb5da-06e1-4fea-97cb-843459f7e6f1,San Juan del César,SJH,Kolumbien,int
322b8eb2-faa6-4510-b94e-ed34145cd25b,San Jose (Occidental Mindoro) San Jose,SJI,Philippinen,int
c4c24adb-759b-4249-834d-3fb47ed35162,Sarajevo,SJJ,Bosnien und Herzegowina,int
bf52f9cf-c5d5-4d12-ae71-6739e769fbda,São Josédos Campos,SJK,Brasilien,int
061356d3-9529-4b9c-aea4-4590474c1990,São Gabriel da Cachoeira São Gabriel,SJL,Brasilien,int
92a977a0-d0f3-4b5b-a5a4-5db42e5569d4,San Juan (Dominikanische Republik) San Juan de la Mar,SJM,Dominikanische Republik,int
b5c45ac6-3fcb-4d6f-b537-3eaa9bdf675d,St. Johns (Arizona) St. Johns,SJN,Vereinigte Staaten USA,int
e28648c0-90f5-42b2-bb21-7445319453cf,San José(Costa Rica) San José,SJO,Costa Rica,int
d88c31bc-7be8-4589-81b9-b1cc098a8a4e,São Josédo Rio Preto,SJP,Brasilien,int
e5d6d52c-c0e3-4fbf-a6cb-4ce3978ad434,Sesheke,SJQ,Sambia,int
f28fe37e-3149-4638-afea-af4cdb78965d,San Juan de Uraba,SJR,Kolumbien,int
ba8a3bfb-f60f-4c3e-8a8a-ff2fac93f01b,San José(La Guardia) San José,SJS,Bolivien,int
9c46fd97-2c54-4ee7-9c09-9e335b0b0137,San Angelo,SJT,Vereinigte Staaten USA,int
3ebee220-8ef2-4c29-922c-b0a181168f1e,San Juan (Puerto Rico) San Juan,SJU,Puerto Rico,int
206e2796-87a2-4687-8a98-e933f360820d,San Javier (Santa Cruz) San Javier,SJV,Bolivien,int
3c4257bf-b5a4-4c39-9bee-48fae62d3d4f,Shijiazhuang,SJW,China,int
b8d97838-b68c-4aa8-906e-4755fa2e3c6d,Sartaneja,SJX,Belize,int
c736001e-a8a9-4fc4-bbcd-930408c86e0b,Seinäjoki,SJY,Finnland,int
5f49cd74-cc05-42d7-ae89-fbc0e569817b,São Jorge (Insel) São Jorge,SJZ,Portugal,int
ae13c30f-12e3-4dbf-a9b2-c0b496600383,Spokane,SKA,Vereinigte Staaten USA,int
f7d530c7-f7cb-46da-8b82-2267cf20003b,Basseterre,SKB,St. Kitts und Nevis,int
0977ad30-03a2-4a7f-bf20-711c0b5c9c29,Suki,SKC,Papua-Neuguinea,int
0008bc28-5847-4e21-b450-c6b316390306,Samarkand,SKD,Usbekistan,int
6085b157-d6e8-4b31-9c56-5f512941cd69,Skien,SKE,Norwegen,int
019ad418-9f70-48e6-83b7-adaed42cefb4,San Antonio,SKF,Vereinigte Staaten USA,int
d2026e8f-77aa-4750-8ced-a3747961c544,Thessaloniki,SKG,Griechenland,int
eb793002-5b93-4dc4-a5ae-262b1a7c1077,Sirkhet,SKH,Nepal,int
0bde7c60-0149-4401-81ba-7d884735dd85,Skikda,SKI,Algerien,int
51c5b6f2-da06-40c8-9a4e-4ff90372680b,Sitkinak,SKJ,Vereinigte Staaten USA,int
2bd01756-ba0c-4b51-ab8d-d39b74528bc1,Shaktoolik,SKK,Vereinigte Staaten USA,int
cd44825f-9372-49d1-8034-30c2a886b38b,Broadford Isle of Skye,SKL,Vereinigtes Königreich Großbritannien,int
7d1f2d90-e887-4fe0-a0f6-ee649be7313e,Skeldon,SKM,Guyana,int
9a765b91-e1b2-40af-bd66-d943f11031fe,Stokmarknes,SKN,Norwegen,int
4c1f391c-3203-4926-a139-f6aa03ee55cb,Sokoto (Nigeria) Sokoto,SKO,Nigeria,int
aabf52cf-738f-43b3-99c4-ae7c93b5a3d0,Skopje,SKP,Mazedonien,int
b570f58d-28c9-4e50-bcbb-68484800c812,Sekakes,SKQ,Lesotho,int
5584f156-5e4d-4d1b-b344-9368cae7a8b1,Shakiso,SKR,Äthiopien,int
779390ae-09bb-440d-8e19-66ecc04438cd,Vojens Kommune Vojens,SKS,Dänemark,int
8680befe-7b10-44f3-b4ee-19e59c22a348,Sialkot,SKT,Pakistan,int
fd7095a3-b7c4-4508-8376-d694249b9bbf,Skyros,SKU,Griechenland,int
c637a8ff-fb55-4b87-a96a-d81ae3edd6c5,Santa Katarina,SKV,Ägypten,int
e8e1dac7-d471-4247-a1c4-cb0cfb7f2fb9,Skwentna (Alaska) Skwentna,SKW,Vereinigte Staaten USA,int
f6396bda-b761-4a4b-9256-a28690066d68,Saransk,SKX,Russland,int
5a7284ce-5a17-4113-b9e1-09203ea04fdd,Griffing,SKY,Vereinigte Staaten USA,int
d40e25b4-4283-451e-9453-1e5e55b9a36b,Sukkur,SKZ,Pakistan,int
830a4b7f-ae6d-4b33-ab87-d91c9492912b,Salta  Salta,SLA,Argentinien,int
3840e2a8-6c23-4162-bdc9-4c0b931b1003,Storm Lake,SLB,Vereinigte Staaten USA,int
053e6ed3-197c-409d-8a40-b232b3e99881,Salt Lake City,SLC,Vereinigte Staaten USA,int
7bb566c3-04b3-45a7-82cb-900e4a7fe830,SliaÄ,SLD,Slowakei,int
d412e3e8-0ef2-4d28-a87f-ac75d5fc0703,Salem (Oregon) Salem,SLE,Vereinigte Staaten USA,int
b3f9cc65-8dbf-4d85-8b76-ee79b012ea59,Sulayel,SLF,Saudi-Arabien,int
c2a91d99-b58f-4ee9-aba9-1ae5a885953b,Siloam Springs,SLG,Vereinigte Staaten USA,int
2727e8ce-36c6-4f84-a234-b39e3bcbe270,Sola (Vanuatu) Sola,SLH,Vanuatu,int
a41642f0-1f1c-47b2-a37a-e137066363fa,Solwezi,SLI,Sambia,int
bda5be6b-9478-412b-b20e-e2461191bce2,Saranac Lake,SLK,Vereinigte Staaten USA,int
2c1426a1-0aad-45ee-bb41-fc34ba0ce73d,Salala,SLL,Oman,int
373e5e39-6bfe-4791-a6fb-d08f060b54f7,Salamanca,SLM,Spanien,int
0263b12c-b15d-4cd9-b89c-0372ca5e5ce7,Salina (Kansas) Salina,SLN,Vereinigte Staaten USA,int
99742860-2bdd-4e66-b61e-75388758f49a,Salem (Illinois) Salem,SLO,Vereinigte Staaten USA,int
df6a7d55-cd45-43d5-9795-12272c115490,San Luis Potosí  San Luis Potosi,SLP,Mexiko,int
fa3fca4c-479a-4fb8-95c2-e34dd835dcc3,Sleetmute,SLQ,Vereinigte Staaten USA,int
93982f17-b1fc-43a0-88ee-83ff1741ca56,Sulphur Springs (Texas) Sulphur Springs,SLR,Vereinigte Staaten USA,int
